id,date_id,client_id,campaign_id,fund_id,impressions,clicks,leads,new_signups,assets_under_management,weight,price_usd
31682,10,162,2,14,7696,179,23,0,0,0.31,57.96
31683,10,162,2,13,4332,63,7,0,112191,0.29,46.94
31684,10,162,2,3,9686,131,19,0,0,0.46,66.25
31685,10,162,2,2,7206,128,15,0,0,0.37,43.39
31686,10,162,2,15,3171,31,4,0,143714,0.37,38.37
31687,10,162,2,18,8430,122,15,0,121383,0.35,59.87
31688,10,162,2,16,1847,44,6,1,106459,0.47,67.42
31689,10,162,2,24,5199,152,18,8,0,0.36,55.52
31690,10,162,2,17,2895,78,11,3,0,0.16,79.82
31691,10,162,2,10,6581,186,26,0,0,0.46,26.2
31692,10,162,2,20,8615,154,21,9,145624,0.29,74.16
31693,10,162,2,5,2197,43,6,2,124014,0.26,55.2
31694,10,162,2,9,9974,202,28,11,0,0.15,28.24
31695,10,162,2,21,6170,174,20,0,0,0.39,52.52
31696,10,162,2,7,4660,54,6,0,117568,0.2,78.43
31697,10,196,2,23,7386,178,25,0,7565661,0.32,41.44
31698,10,196,2,14,8814,258,29,0,7449141,0.46,49.93
31699,10,196,2,15,2194,62,6,1,0,0.24,20.68
31700,10,196,2,2,5631,57,5,0,0,0.13,79.15
31701,10,196,2,9,5834,62,9,3,5208793,0.28,49.26
31702,10,196,2,1,3394,48,6,2,0,0.33,32.31
31703,10,196,2,20,1669,47,7,0,7934384,0.07,55.66
31704,10,196,2,18,1924,29,3,0,8006030,0.4,64.51
31705,10,196,2,6,6688,152,21,8,3957615,0.25,74.33
31706,10,196,2,4,7848,182,25,8,0,0.07,44.78
31707,10,196,2,22,2317,58,7,2,5489358,0.47,51.96
31708,10,196,2,24,1012,29,4,0,0,0.13,51.05
31709,10,196,2,12,2609,61,6,0,0,0.34,54.68
31710,10,196,2,21,4590,131,17,0,8365351,0.35,68.47
31711,10,196,2,16,5974,80,9,3,7576543,0.16,31.61
31712,10,196,2,7,7482,137,20,0,0,0.11,70.84
31713,10,196,2,19,1319,29,3,0,6238204,0.25,67.82
31714,10,196,2,10,7300,159,18,8,7515718,0.32,70.67
31715,10,104,2,17,5620,137,13,4,0,0.08,63.68
31716,10,104,2,10,4798,141,14,0,2693653,0.21,27.34
31717,10,104,2,18,2024,43,5,0,4709727,0.17,70.24
31718,10,104,2,15,8565,133,14,6,4539290,0.48,28.65
31719,10,104,2,3,2023,58,6,0,5461471,0.13,21.77
31720,10,14,2,3,7374,191,19,0,2490285,0.41,40.28
31721,10,14,2,21,1555,36,4,1,0,0.19,76.7
31722,10,14,2,9,1603,42,6,2,0,0.36,76.1
31723,10,14,2,10,2539,32,3,1,3792866,0.29,59.81
31724,10,14,2,14,6749,186,24,0,0,0.43,23.78
31725,10,14,2,19,3618,93,10,0,3035142,0.19,57.93
31726,10,14,2,17,9894,189,25,0,3552522,0.23,39.82
31727,10,14,2,2,9427,232,27,0,0,0.22,58.65
31728,10,14,2,12,7638,164,19,0,0,0.29,66.89
31729,10,14,2,11,7727,110,11,0,0,0.49,36.61
31730,10,14,2,15,2721,36,4,1,3229824,0.4,77.43
31731,10,14,2,7,8454,201,22,0,2765403,0.4,34.03
31732,10,14,2,20,3012,71,10,0,2190212,0.47,67.14
31733,10,14,2,8,2630,41,5,0,3824454,0.26,47.34
31734,10,14,2,1,2170,43,5,2,0,0.23,36.48
31735,10,14,2,22,4008,78,8,0,2331731,0.47,51.65
31736,10,14,2,13,7687,212,25,8,3803432,0.41,25.16
31737,10,173,2,13,1565,29,4,0,5144738,0.09,68.81
31738,10,173,2,14,3883,103,12,0,0,0.28,65.43
31739,10,173,2,9,1122,25,3,0,0,0.14,57.53
31740,10,173,2,10,4506,129,13,0,0,0.47,49.66
31741,10,173,2,1,2804,67,7,0,5009771,0.19,68.37
31742,10,173,2,6,7285,210,31,0,7219798,0.48,57.81
31743,10,173,2,4,8269,139,18,0,0,0.41,31.45
31744,10,173,2,19,7976,186,23,0,4405214,0.29,23.43
31745,10,173,2,20,1278,17,1,0,0,0.38,40.38
31746,10,173,2,7,2642,77,8,0,7307543,0.22,69.26
31747,10,173,2,11,3685,72,7,0,3893402,0.16,47.04
31748,10,173,2,2,3293,37,4,0,0,0.3,48.25
31749,10,173,2,5,9280,187,27,8,5852218,0.33,47.57
31750,10,173,2,3,8904,115,13,0,6242103,0.49,50.54
31751,10,173,2,23,9890,113,16,0,7821312,0.22,79.5
31752,10,173,2,24,6182,102,13,0,6483902,0.11,56.74
31753,10,25,3,11,8829,102,12,4,0,0.36,74.86
31754,10,25,3,21,1570,24,3,0,3838490,0.45,40.46
31755,10,25,3,19,4012,72,10,0,0,0.46,47.05
31756,10,25,3,1,7778,150,16,0,4649169,0.35,26.19
31757,10,25,3,7,8424,149,19,6,0,0.12,25.63
31758,10,25,3,6,6498,146,19,7,5301170,0.12,20.72
31759,10,210,3,5,4090,64,7,0,0,0.24,73.85
31760,10,210,3,1,4129,52,6,2,2708671,0.36,23.64
31761,10,210,3,14,9184,181,19,5,2083371,0.49,75.79
31762,10,210,3,11,1392,30,3,1,2614129,0.47,24.59
31763,10,210,3,23,4357,74,9,2,1681782,0.11,54.09
31764,10,210,3,6,6927,161,20,9,1556982,0.06,75.0
31765,10,210,3,15,3709,105,12,5,1815844,0.47,45.06
31766,10,210,3,24,4101,75,8,0,1914095,0.14,51.19
31767,10,210,3,16,7031,209,29,0,2039370,0.49,75.07
31768,10,210,3,19,6364,156,22,8,2679126,0.42,40.81
31769,10,210,3,10,1750,38,5,1,0,0.47,78.94
31770,10,210,3,8,4453,109,13,4,0,0.09,68.16
31771,10,210,3,9,2913,65,7,2,2175282,0.18,21.57
31772,10,210,3,13,7794,80,11,0,0,0.15,40.96
31773,10,210,3,12,7721,212,26,0,3032953,0.27,34.69
31774,10,210,3,17,3238,36,5,2,2406862,0.23,65.15
31775,10,210,3,3,5065,86,12,0,0,0.4,52.69
31776,10,210,3,22,4803,110,13,0,0,0.13,57.57
31777,10,210,3,2,6281,114,16,5,2818811,0.08,69.63
31778,10,210,3,4,7558,139,19,0,1590408,0.12,33.11
31779,10,210,3,20,6287,178,19,6,2439808,0.37,32.92
31780,10,210,3,7,3358,59,8,2,2100702,0.08,22.46
31781,10,210,3,21,3345,67,9,0,3164013,0.27,66.8
31782,10,104,3,11,8071,233,32,0,5300071,0.27,40.56
31783,10,104,3,1,7410,84,9,4,4001417,0.23,70.59
31784,10,104,3,5,9789,227,24,0,2425800,0.37,47.02
31785,10,104,3,4,2512,68,9,2,0,0.31,34.45
31786,10,104,3,15,9427,203,29,0,5224430,0.29,47.69
31787,10,104,3,24,6877,173,22,0,0,0.16,70.31
31788,10,104,3,20,4080,71,8,2,2351095,0.05,58.73
31789,10,104,3,9,1629,21,2,0,0,0.43,62.8
31790,10,122,3,24,6647,138,20,0,1160495,0.32,52.98
31791,10,122,3,6,2170,51,5,2,862052,0.14,48.02
31792,10,122,3,7,3907,69,10,4,0,0.29,37.18
31793,10,122,3,8,7513,165,23,0,616294,0.11,35.85
31794,10,122,3,5,5789,150,16,5,0,0.35,49.23
31795,10,122,3,14,2046,42,5,2,1104938,0.31,61.07
31796,10,122,3,3,3215,72,8,3,1170569,0.48,67.4
31797,10,122,3,22,9531,199,25,11,906924,0.11,52.74
31798,10,122,3,11,5925,167,20,0,0,0.31,53.33
31799,10,122,3,16,1147,22,3,0,0,0.38,78.15
31800,10,122,3,23,8500,222,31,11,0,0.2,39.96
31801,10,122,3,2,2880,30,3,0,710248,0.27,36.77
31802,10,116,3,20,7940,149,20,0,0,0.38,26.52
31803,10,116,3,23,9659,279,30,0,0,0.23,67.45
31804,10,116,3,4,9966,140,17,0,0,0.33,74.22
31805,10,116,3,6,6230,177,23,8,1055225,0.47,43.21
31806,10,116,3,22,9175,189,22,0,0,0.38,61.47
31807,10,116,3,2,6999,164,18,8,0,0.15,24.32
31808,10,116,3,7,1107,15,1,0,891488,0.47,64.11
31809,10,116,3,11,1042,18,2,0,1061488,0.46,78.37
31810,10,116,3,13,3941,88,11,4,0,0.47,59.39
31811,10,116,3,8,4097,111,15,0,748140,0.47,37.28
31812,10,116,3,18,9165,167,20,0,755118,0.38,52.67
31813,10,116,3,19,1972,29,2,0,515919,0.05,38.5
31814,10,116,3,15,9290,277,28,9,0,0.36,47.11
31815,10,116,3,1,8161,183,25,0,886965,0.1,54.92
31816,10,116,3,21,5463,102,13,0,0,0.46,65.38
31817,10,116,3,14,2573,62,9,0,604563,0.26,49.61
31818,10,116,3,24,4894,131,14,6,882223,0.05,40.36
31819,10,116,3,9,6367,148,17,5,532363,0.43,25.46
31820,10,1,3,1,9719,169,23,8,0,0.25,32.23
31821,10,1,3,10,6389,67,9,0,0,0.36,70.13
31822,10,1,3,13,6755,121,16,6,0,0.18,68.32
31823,10,1,3,14,4779,76,8,0,618445,0.26,73.75
31824,10,147,3,3,4158,109,14,4,2471379,0.26,22.3
31825,10,147,3,16,4155,52,6,2,4015235,0.33,59.04
31826,10,147,3,18,5512,86,8,0,0,0.2,69.55
31827,10,147,3,20,5339,76,10,4,0,0.41,23.89
31828,10,147,3,21,3717,63,8,3,0,0.11,48.38
31829,10,147,3,7,7650,191,23,0,2388571,0.1,72.44
31830,10,147,3,19,1829,49,5,1,3656017,0.36,74.91
31831,10,10,3,5,7401,95,9,3,3303719,0.17,60.24
31832,10,10,3,3,3264,74,7,2,3416669,0.42,62.86
31833,10,10,3,17,5895,93,10,0,3391342,0.29,41.52
31834,10,10,3,21,9935,170,18,0,3491461,0.45,76.88
31835,10,10,3,9,9561,256,33,12,0,0.32,51.54
31836,10,169,3,19,9455,258,33,0,2910911,0.2,59.45
31837,10,169,3,6,6526,161,16,6,3565027,0.21,52.43
31838,10,169,3,15,8589,94,9,4,0,0.09,67.62
31839,10,169,3,2,6312,101,14,0,4738432,0.09,33.51
31840,10,169,3,20,7437,110,12,0,3239139,0.25,27.22
31841,10,169,3,21,7124,136,16,0,3080486,0.41,75.91
31842,10,169,3,23,6645,85,9,0,0,0.49,56.33
31843,10,169,3,7,8475,120,13,5,3199782,0.11,60.32
31844,10,169,3,9,7507,110,15,4,4449884,0.26,43.94
31845,10,169,3,10,3632,105,15,0,0,0.46,51.1
31846,10,169,3,4,9545,278,37,0,2077092,0.49,44.91
31847,10,169,3,1,4663,105,12,4,2416377,0.22,58.18
31848,10,169,3,22,4796,64,7,2,0,0.36,53.52
31849,10,169,3,18,4421,114,14,5,3275118,0.4,43.02
31850,10,169,3,14,9200,199,27,0,2297927,0.07,56.37
31851,10,169,3,8,1141,11,1,0,0,0.42,39.69
31852,10,95,3,7,4977,96,10,0,0,0.49,61.67
31853,10,95,3,4,8398,145,18,7,2041521,0.39,20.87
31854,10,95,3,13,8306,164,21,0,0,0.47,49.27
31855,10,95,3,2,6288,144,19,7,0,0.36,52.77
31856,10,95,3,24,1940,45,6,0,3880235,0.32,34.98
31857,10,95,3,16,2784,34,4,1,0,0.38,20.36
31858,10,95,3,22,6711,102,14,5,2509383,0.07,54.16
31859,10,89,3,21,8239,159,20,0,1628991,0.14,60.42
31860,10,89,3,23,6008,113,11,0,0,0.17,76.53
31861,10,89,3,7,5171,58,7,3,0,0.39,54.16
31862,10,89,3,11,8461,115,15,0,1021769,0.26,40.81
31863,10,89,3,4,9591,110,11,0,0,0.41,55.59
31864,10,89,3,13,8693,104,12,0,0,0.13,66.71
31865,10,89,3,2,1558,20,2,0,1419938,0.06,56.45
31866,10,89,3,19,2337,50,5,1,1981274,0.42,24.18
31867,10,89,3,15,9377,234,31,13,0,0.34,71.26
31868,10,89,3,24,6457,190,27,9,1461149,0.5,35.69
31869,10,89,3,10,8029,164,16,7,1458239,0.34,62.0
31870,10,89,3,16,8545,225,33,12,0,0.38,62.27
31871,10,89,3,22,5731,130,14,5,1103325,0.47,20.85
31872,10,89,3,14,4107,60,7,0,0,0.45,59.66
31873,10,20,3,24,1124,23,2,0,5296812,0.43,40.37
31874,10,20,3,19,6936,159,23,8,3892589,0.11,28.27
31875,10,113,3,16,6102,89,10,4,0,0.39,58.07
31876,10,113,3,19,2496,33,3,1,3106326,0.11,74.62
31877,10,113,3,6,5820,152,19,8,0,0.14,69.52
31878,10,113,3,13,1717,38,4,1,0,0.15,44.62
31879,10,113,3,3,7178,90,13,6,0,0.32,22.4
31880,10,113,3,4,6698,99,14,0,0,0.07,46.9
31881,10,113,3,2,6500,100,13,5,3476376,0.24,68.49
31882,10,113,3,22,8123,160,20,0,0,0.12,42.9
31883,10,113,3,8,2088,39,4,1,3560650,0.09,24.07
31884,10,113,3,14,8688,145,15,7,0,0.48,70.57
31885,10,113,3,23,4282,90,12,4,2687367,0.38,48.41
31886,10,113,3,17,9455,268,36,12,0,0.37,59.8
31887,10,113,3,12,3729,97,9,0,0,0.33,21.07
31888,10,113,3,21,5356,159,19,7,0,0.12,28.38
31889,10,113,3,11,9610,144,18,8,0,0.25,28.02
31890,10,113,3,20,6456,107,14,0,0,0.3,67.75
31891,10,113,3,9,4566,55,7,3,0,0.27,23.47
31892,10,71,3,24,8899,212,29,14,0,0.29,40.08
31893,10,71,3,13,2552,61,6,2,1961164,0.17,58.31
31894,10,71,3,8,1362,23,3,0,0,0.2,57.21
31895,10,71,3,10,7893,198,23,10,1206239,0.42,71.22
31896,10,71,3,16,3237,62,8,0,2299737,0.22,35.78
31897,10,71,3,7,4586,77,8,2,1478089,0.08,32.96
31898,10,71,3,22,2096,38,5,2,2566421,0.48,59.28
31899,10,71,3,18,5739,153,16,4,1389994,0.27,79.89
31900,10,71,3,12,7217,83,10,3,2360772,0.49,64.48
31901,10,71,3,11,3240,91,10,3,1911211,0.34,77.16
31902,10,71,3,23,4141,104,12,5,2069518,0.34,78.89
31903,10,71,3,4,3276,54,6,2,1616032,0.33,28.71
31904,10,71,3,19,1104,18,2,0,0,0.15,35.09
31905,10,71,3,1,9025,106,11,5,1479874,0.12,40.82
31906,10,71,3,14,7220,89,10,0,0,0.36,76.46
31907,10,71,3,17,2690,29,3,0,0,0.45,34.04
31908,10,71,3,9,3699,94,11,3,0,0.33,60.23
31909,10,85,3,18,1416,27,3,1,0,0.23,64.97
31910,10,85,3,4,2323,49,5,0,0,0.37,32.82
31911,10,85,3,12,8538,220,31,0,8200860,0.32,61.1
31912,10,85,3,16,9240,216,31,15,8101093,0.07,44.81
31913,10,85,3,5,3027,38,5,0,7299146,0.1,50.15
31914,10,85,3,15,4981,84,9,4,7787112,0.37,31.7
31915,10,85,3,6,8813,208,22,9,0,0.27,35.29
31916,10,85,3,1,4486,85,11,3,0,0.37,36.35
31917,10,85,3,13,3311,91,13,4,0,0.16,33.74
31918,10,85,3,22,7877,213,27,12,5646744,0.28,27.97
31919,10,85,3,24,1164,26,3,0,0,0.38,36.26
31920,10,85,3,21,2548,40,5,0,0,0.45,65.82
31921,10,85,3,3,2016,25,3,1,7399168,0.07,54.19
31922,10,85,3,8,4888,51,5,0,3548867,0.31,23.63
31923,10,24,3,3,4125,59,7,3,2998288,0.16,73.26
31924,10,24,3,11,3231,43,4,1,0,0.4,39.11
31925,10,24,3,5,7568,78,9,2,2809804,0.36,20.6
31926,10,17,3,4,9661,133,15,5,0,0.14,23.22
31927,10,17,3,1,9650,129,15,0,1631402,0.12,76.86
31928,10,17,3,18,1557,25,3,0,0,0.32,34.41
31929,10,17,3,14,3473,93,12,5,0,0.26,60.58
31930,10,17,3,6,8798,98,10,0,0,0.13,77.94
31931,10,17,3,22,4273,60,8,0,1695772,0.1,30.97
31932,10,17,3,20,4773,132,13,0,0,0.4,68.33
31933,10,17,3,12,9277,108,11,0,1921881,0.12,25.57
31934,10,17,3,2,5116,138,17,0,0,0.15,78.98
31935,10,17,3,16,6940,153,20,7,2782586,0.46,33.79
31936,10,17,3,15,5145,51,7,0,0,0.27,60.52
31937,10,17,3,10,3392,99,9,0,0,0.24,32.93
31938,10,17,3,11,8726,140,15,7,0,0.13,21.35
31939,10,17,3,21,8194,202,27,10,2379918,0.26,64.11
31940,10,17,3,17,6779,186,23,9,2422842,0.49,45.77
31941,10,17,3,7,6786,188,21,0,2879303,0.39,26.8
31942,10,17,3,5,2257,27,2,0,1694119,0.1,63.14
31943,10,17,3,9,1971,38,4,1,0,0.27,72.18
31944,10,17,3,23,4593,77,11,4,1570125,0.5,31.61
31945,10,17,3,24,1590,28,3,0,2219386,0.2,79.58
31946,10,17,3,13,4584,108,14,4,0,0.07,44.56
31947,10,17,3,3,9625,198,20,0,0,0.34,59.3
31948,10,17,3,8,9584,196,25,9,2033039,0.1,30.14
31949,10,17,3,19,6291,100,11,0,0,0.37,76.98
31950,10,69,3,15,5299,77,9,0,5151829,0.2,76.42
31951,10,69,3,17,3425,91,13,6,0,0.06,49.14
31952,10,69,3,18,2528,34,3,1,0,0.2,71.78
31953,10,130,3,13,2518,66,9,0,0,0.49,44.65
31954,10,130,3,22,1906,54,5,2,0,0.41,38.64
31955,10,130,3,3,2681,27,3,0,1024642,0.48,25.71
31956,10,130,3,17,3466,101,13,5,622614,0.19,76.56
31957,10,130,3,5,1916,24,2,0,1017062,0.34,67.77
31958,10,130,3,19,2806,37,5,0,930414,0.18,64.88
31959,10,130,3,1,2642,77,9,0,1241724,0.08,30.59
31960,10,130,3,12,2069,36,5,2,1083594,0.26,60.51
31961,10,130,3,10,5838,164,18,0,921873,0.15,39.29
31962,10,130,3,9,3445,44,4,0,0,0.25,30.05
31963,10,130,3,11,2417,48,5,2,0,0.41,48.17
31964,10,130,3,24,2197,39,5,2,0,0.46,51.64
31965,10,130,3,6,4513,64,7,2,0,0.05,29.96
31966,10,130,3,4,9954,173,25,0,0,0.17,21.16
31967,10,130,3,7,7740,181,18,0,0,0.36,76.05
31968,10,130,3,8,4224,119,12,0,573598,0.24,55.23
31969,10,130,3,21,8195,161,23,7,0,0.08,59.33
31970,10,130,3,20,9626,193,24,0,0,0.17,77.25
31971,10,130,3,14,8492,122,15,6,0,0.34,24.83
31972,10,130,3,16,7956,85,12,5,1012945,0.11,79.0
31973,10,130,3,18,7201,149,18,0,893225,0.16,44.12
31974,10,130,3,15,3882,48,5,0,1215554,0.47,77.56
31975,10,130,3,2,5231,133,19,0,983426,0.38,49.42
31976,10,168,3,16,3627,57,8,3,0,0.31,76.92
31977,10,168,3,4,2861,59,8,3,7165590,0.28,60.52
31978,10,168,3,24,9295,98,13,0,0,0.16,60.84
31979,10,168,3,18,5688,169,23,0,4190888,0.35,24.04
31980,10,168,3,8,4356,118,13,5,3383109,0.14,34.19
31981,10,168,3,12,3979,78,9,3,3877575,0.1,26.1
31982,10,168,3,14,9536,130,17,0,0,0.19,71.04
31983,10,168,3,21,4081,109,13,6,5128884,0.11,67.94
31984,10,168,3,17,4984,63,9,3,5315613,0.23,29.48
31985,10,168,3,19,1489,37,4,0,0,0.12,47.43
31986,10,168,3,10,5665,76,11,3,0,0.4,76.26
31987,10,168,3,9,2672,79,10,4,6358320,0.12,78.86
31988,10,168,3,6,5467,109,13,4,0,0.5,67.15
31989,10,168,3,22,9827,293,42,0,0,0.2,21.9
31990,10,168,3,11,4424,102,14,5,0,0.39,59.51
31991,10,168,3,7,4062,70,10,4,0,0.37,58.55
31992,10,168,3,15,5110,106,11,3,3924538,0.25,34.9
31993,10,168,3,3,3524,53,5,2,5050720,0.35,32.4
31994,10,168,3,2,9482,215,30,0,0,0.45,68.2
31995,10,168,3,1,5812,101,11,4,5722410,0.4,55.95
31996,10,149,3,23,2702,36,3,1,1711227,0.25,62.88
31997,10,149,3,1,9872,177,24,8,0,0.06,68.84
31998,10,149,3,16,4965,96,13,0,0,0.48,32.18
31999,10,149,3,22,3371,68,9,3,0,0.17,44.65
32000,10,149,3,20,2090,39,4,1,3229446,0.34,58.64
32001,10,149,3,12,8680,207,20,9,0,0.42,56.53
32002,10,149,3,8,6731,170,23,11,3536432,0.47,36.95
32003,10,149,3,7,9370,196,25,0,0,0.3,54.68
32004,10,149,3,19,7729,83,9,3,1893561,0.27,32.83
32005,10,149,3,2,2314,67,6,0,2290679,0.12,35.31
32006,10,149,3,5,8746,155,16,0,0,0.15,56.18
32007,10,149,3,17,5098,53,5,1,3550994,0.35,50.05
32008,10,9,3,8,8864,123,13,5,1846399,0.43,58.71
32009,10,9,3,19,4345,124,15,5,1389544,0.5,44.15
32010,10,9,3,24,2493,32,3,0,0,0.07,20.31
32011,10,9,3,20,5468,113,15,0,1402866,0.19,58.19
32012,10,9,3,11,4900,50,7,2,2014028,0.24,61.03
32013,10,9,3,2,4941,112,12,0,0,0.47,60.01
32014,10,9,3,3,4391,56,6,0,0,0.49,72.56
32015,10,9,3,13,2418,26,3,1,2895943,0.38,40.67
32016,10,9,3,5,3019,82,10,4,2550661,0.35,74.43
32017,10,9,3,17,2719,30,4,1,0,0.33,31.44
32018,10,9,3,1,2142,54,6,1,1260660,0.17,44.32
32019,10,9,3,23,1083,21,2,0,0,0.49,41.61
32020,10,9,3,6,9333,223,32,11,2870113,0.34,77.05
32021,10,9,3,21,6703,78,11,3,2507202,0.42,57.02
32022,10,9,3,22,8587,186,24,9,0,0.33,77.62
32023,10,9,3,4,1877,46,4,1,2290998,0.34,33.22
32024,10,9,3,16,5977,141,15,7,2452424,0.4,60.52
32025,10,9,3,7,1916,47,5,1,2936784,0.08,39.46
32026,10,9,3,9,5988,174,18,8,0,0.21,72.44
32027,10,9,3,10,2200,42,5,0,0,0.23,63.15
32028,10,9,3,18,6562,70,9,3,2484259,0.1,70.86
32029,10,9,3,12,3056,83,11,3,2769752,0.19,75.11
32030,10,9,3,14,1324,25,2,0,1427157,0.35,74.98
32031,10,9,3,15,1503,16,2,0,1386905,0.17,55.95
32032,10,192,3,18,2460,68,8,0,2002054,0.21,38.61
32033,10,192,3,2,8919,235,33,0,0,0.13,45.95
32034,10,192,3,3,3918,81,8,0,1565170,0.25,68.85
32035,10,192,3,19,3833,49,5,0,1594357,0.37,74.45
32036,10,192,3,11,6952,120,15,0,2036176,0.33,61.46
32037,10,192,3,13,9379,102,11,0,1027078,0.41,78.4
32038,10,192,3,20,1741,27,3,0,1517820,0.14,77.01
32039,10,192,3,23,2382,63,6,2,1403113,0.29,71.82
32040,10,192,3,12,9959,170,20,0,1369562,0.27,60.35
32041,10,192,3,8,6870,80,11,4,0,0.5,71.36
32042,10,192,3,9,8353,131,13,4,2243174,0.3,51.81
32043,10,192,3,1,1299,15,1,0,0,0.1,55.71
32044,10,192,3,17,2696,50,6,2,1038103,0.32,52.0
32045,10,192,3,24,8841,146,20,0,0,0.5,26.54
32046,10,192,3,22,1123,17,1,0,1522832,0.43,40.15
32047,10,192,3,4,5120,144,17,0,1304659,0.4,69.57
32048,10,192,3,5,5324,63,9,0,0,0.39,24.76
32049,10,192,3,16,2420,67,9,3,1405267,0.3,34.44
32050,10,192,3,6,2552,34,3,1,0,0.42,52.09
32051,10,192,3,15,5577,63,7,2,0,0.5,36.01
32052,10,192,3,10,3704,63,8,3,1494994,0.45,23.01
32053,10,160,3,1,6586,123,15,0,2263572,0.32,33.65
32054,10,160,3,23,1264,21,2,0,2345047,0.08,77.14
32055,10,160,3,14,1385,39,3,0,2417563,0.32,25.19
32056,10,160,3,5,4262,61,8,0,0,0.3,65.53
32057,10,160,3,7,2007,27,3,1,2349285,0.31,48.22
32058,10,160,3,18,5734,142,17,0,1816793,0.33,41.55
32059,10,8,3,18,6201,174,23,8,3751322,0.26,66.22
32060,10,8,3,2,6583,99,11,0,2760372,0.38,45.62
32061,10,8,3,14,5769,122,16,0,3999432,0.2,34.33
32062,10,8,3,16,5225,99,14,0,0,0.08,44.26
32063,10,8,3,5,1132,28,2,0,3038338,0.19,62.93
32064,10,8,3,3,4502,133,15,6,2029111,0.44,62.4
32065,10,8,3,24,3735,83,11,0,3398093,0.29,52.12
32066,10,8,3,13,4352,48,6,0,0,0.29,59.81
32067,10,8,3,10,7996,228,31,0,3641852,0.44,48.83
32068,10,8,3,8,8158,121,14,6,2266803,0.46,64.74
32069,10,8,3,1,1639,28,3,0,0,0.3,58.32
32070,10,8,3,9,6139,88,12,0,1930583,0.49,32.44
32071,10,8,3,12,5517,59,7,2,3542562,0.48,68.72
32072,10,8,3,15,1685,20,2,0,0,0.22,31.89
32073,10,135,3,4,3657,43,4,1,1823800,0.4,31.04
32074,10,135,3,18,5745,68,7,3,0,0.38,52.92
32075,10,135,3,3,6365,181,18,0,840757,0.4,32.01
32076,10,135,3,21,2628,58,8,3,0,0.48,75.85
32077,10,135,3,1,6826,145,14,0,0,0.16,38.01
32078,10,135,3,5,6281,174,23,7,942325,0.21,65.13
32079,10,135,3,15,3608,62,8,2,1355393,0.36,21.59
32080,10,135,3,7,6779,115,13,4,1069609,0.42,78.52
32081,10,135,3,17,8874,142,19,0,1739303,0.28,21.35
32082,10,135,3,14,1920,47,4,0,1439391,0.47,37.29
32083,10,177,3,18,1862,53,6,2,3178077,0.09,32.37
32084,10,177,3,20,5607,107,11,4,2890605,0.38,57.1
32085,10,177,3,12,3143,85,10,0,0,0.08,55.0
32086,10,177,3,24,3905,97,12,0,0,0.36,63.43
32087,10,177,3,2,5976,113,13,0,0,0.44,45.81
32088,10,177,3,23,1023,28,3,0,0,0.07,48.58
32089,10,177,3,3,4383,126,15,6,0,0.05,49.16
32090,10,177,3,13,5533,128,18,8,0,0.24,75.03
32091,10,177,3,6,1884,51,5,1,0,0.27,28.45
32092,10,177,3,1,5614,130,17,6,1775207,0.49,69.6
32093,10,177,3,14,2847,41,4,0,3075395,0.22,45.44
32094,10,177,3,22,1890,32,4,1,0,0.42,74.0
32095,10,177,3,16,1680,25,2,0,0,0.13,62.44
32096,10,177,3,10,7203,113,13,4,2510821,0.25,39.7
32097,10,177,3,15,6183,92,10,0,3498073,0.16,60.84
32098,10,177,3,21,4577,70,10,0,0,0.5,35.11
32099,10,177,3,8,6975,152,20,0,1992797,0.18,37.12
32100,10,177,3,5,9306,170,21,6,0,0.32,51.24
32101,10,177,3,4,6349,88,11,4,3084792,0.08,79.96
32102,10,177,3,7,3504,73,7,3,3358390,0.16,37.57
32103,10,148,3,19,9791,194,19,0,0,0.2,65.8
32104,10,148,3,7,4290,44,5,0,5917069,0.32,68.23
32105,10,148,3,15,9925,170,20,9,0,0.3,65.94
32106,10,148,3,20,7508,181,22,10,8214605,0.07,50.44
32107,10,148,3,16,5522,162,20,7,0,0.43,30.36
32108,10,148,3,18,4981,146,18,6,5294455,0.22,36.32
32109,10,148,3,21,1248,30,3,0,4692407,0.06,69.91
32110,10,148,3,9,6828,111,15,0,0,0.35,51.83
32111,10,148,3,11,9163,143,20,6,7284194,0.37,66.6
32112,10,148,3,17,2097,59,7,3,5285439,0.23,56.79
32113,10,148,3,14,4263,54,7,3,5350738,0.4,62.91
32114,10,148,3,5,9749,167,16,5,8314026,0.48,65.6
32115,10,148,3,22,3543,69,9,0,0,0.09,23.37
32116,10,148,3,24,6715,122,15,6,0,0.08,67.07
32117,10,148,3,3,7446,173,21,0,0,0.41,37.21
32118,10,148,3,2,1500,21,2,0,6055143,0.12,77.89
32119,10,19,3,18,2429,65,7,0,0,0.27,57.12
32120,10,19,3,21,1600,16,2,0,8109456,0.33,44.87
32121,10,19,3,1,1326,16,2,0,8424213,0.3,43.88
32122,10,19,3,15,9163,189,21,6,0,0.43,67.49
32123,10,19,3,7,2542,50,6,2,5707175,0.32,24.61
32124,10,19,3,2,2459,25,2,0,4298145,0.11,53.22
32125,10,19,3,16,4682,66,6,0,0,0.11,28.67
32126,10,19,3,19,3430,75,11,0,4278922,0.36,27.68
32127,10,19,3,23,8990,229,23,8,7053274,0.4,71.27
32128,10,19,3,13,8836,239,25,0,0,0.27,26.63
32129,10,161,3,6,6278,150,21,8,0,0.41,53.53
